team,group,confederation,fifa_rank,player_name,position,age,is_starter,pace,shooting,passing,dribbling,defending,physical,overall,playstyle,ratings_source,ranking_date,ranking_source,data_quality
Algeria,J,CAF,28,Algeria Right Winger,RW,25,True,84,80,79,83,50,71,76,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Striker,ST,27,True,80,86,73,79,47,81,77,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Argentina,J,CONMEBOL,1,Cristian Romero,CB,28,True,73,43,69,69,87,86,86,stopper,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Nicolas Otamendi,CB,38,True,55,47,69,64,84,82,82,stopper,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Alexis Mac Allister,CM,27,True,75,78,85,84,76,76,86,box_to_box,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Enzo Fernandez,CM,25,True,72,76,86,83,78,78,86,deep_lying_pm,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Rodrigo De Paul,CM,32,True,76,75,84,82,79,82,85,box_to_box,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Emiliano Martinez,GK,33,True,52,25,72,63,88,86,88,traditional_gk,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Nicolas Tagliafico,LB,33,True,74,59,76,77,82,78,82,full_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Nahuel Molina,RB,28,True,83,66,78,80,80,77,82,wing_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Lionel Messi,RW,38,True,77,88,91,94,35,65,90,creator,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Julian Alvarez,ST,26,True,86,84,80,85,56,78,86,pressing_forward,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Argentina,J,CONMEBOL,1,Lautaro Martinez,ST,28,True,82,87,75,84,55,84,88,poacher,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Austria,J,UEFA,24,Austria Centre Back 1,CB,28,True,76,52,74,72,88,89,80,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Centre Back 2,CB,30,True,74,50,77,73,87,88,79,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Defensive Midfielder,CDM,28,True,78,70,84,80,86,86,80,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Central Midfielder 1,CM,26,True,80,77,87,84,81,81,81,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Central Midfielder 2,CM,29,True,79,75,88,83,80,80,80,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Goalkeeper,GK,29,True,56,35,72,62,88,85,80,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Left Back,LB,27,True,85,66,80,81,82,81,79,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Left Winger,LW,25,True,88,85,83,88,54,75,81,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Right Back,RB,27,True,86,67,80,81,82,81,79,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Right Winger,RW,25,True,88,84,83,87,54,75,80,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Austria,J,UEFA,24,Austria Striker,ST,27,True,84,90,77,83,51,85,81,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Centre Back 1,CB,28,True,65,41,63,61,77,78,69,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Centre Back 2,CB,30,True,63,39,66,62,76,77,68,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Defensive Midfielder,CDM,28,True,67,59,73,69,75,75,69,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Central Midfielder 1,CM,26,True,69,66,76,73,70,70,70,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Central Midfielder 2,CM,29,True,68,64,77,72,69,69,69,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Goalkeeper,GK,29,True,45,35,61,51,77,74,69,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Left Back,LB,27,True,74,55,69,70,71,70,68,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Left Winger,LW,25,True,77,74,72,77,43,64,70,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Right Back,RB,27,True,75,56,69,70,71,70,68,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Right Winger,RW,25,True,77,73,72,76,43,64,69,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Jordan,J,AFC,63,Jordan Striker,ST,27,True,73,79,66,72,40,74,70,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Centre Back 1,CB,28,True,79,55,77,75,91,92,83,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Centre Back 2,CB,30,True,77,53,80,76,90,91,82,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Defensive Midfielder,CDM,28,True,81,73,87,83,89,89,83,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Central Midfielder 1,CM,26,True,83,80,90,87,84,84,84,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Central Midfielder 2,CM,29,True,82,78,91,86,83,83,83,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Goalkeeper,GK,29,True,59,35,75,65,91,88,83,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Left Back,LB,27,True,88,69,83,84,85,84,82,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Left Winger,LW,25,True,91,88,86,91,57,78,84,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Right Back,RB,27,True,89,70,83,84,85,84,82,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Right Winger,RW,25,True,91,87,86,90,57,78,83,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Colombia,K,CONMEBOL,13,Colombia Striker,ST,27,True,87,93,80,86,54,88,84,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Centre Back 1,CB,28,True,68,44,66,64,80,81,72,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Centre Back 2,CB,30,True,66,42,69,65,79,80,71,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Defensive Midfielder,CDM,28,True,70,62,76,72,78,78,72,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Central Midfielder 1,CM,26,True,72,69,79,76,73,73,73,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Central Midfielder 2,CM,29,True,71,67,80,75,72,72,72,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Goalkeeper,GK,29,True,48,35,64,54,80,77,72,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Left Back,LB,27,True,77,58,72,73,74,73,71,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Left Winger,LW,25,True,80,77,75,80,46,67,73,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Right Back,RB,27,True,78,59,72,73,74,73,71,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Right Winger,RW,25,True,80,76,75,79,46,67,72,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
DR Congo,K,CAF,46,DR Congo Striker,ST,27,True,76,82,69,75,43,77,73,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Portugal,K,UEFA,5,Bruno Fernandes,CAM,31,True,74,87,90,86,69,76,88,creator,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Antonio Silva,CB,22,True,72,39,75,72,84,82,84,ball_playing_cb,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Ruben Dias,CB,29,True,67,42,74,70,89,88,89,stopper,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Joao Palhinha,CDM,30,True,64,66,76,76,88,89,86,ball_winner,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Vitinha,CM,26,True,75,77,88,88,74,72,87,deep_lying_pm,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Diogo Costa,GK,26,True,60,22,78,67,86,84,86,sweeper_keeper,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Nuno Mendes,LB,24,True,90,63,80,84,80,78,85,wing_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Rafael Leao,LW,26,True,94,84,80,89,38,81,86,dribbler,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Diogo Dalot,RB,27,True,83,70,79,81,80,82,84,wing_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Bernardo Silva,RW,31,True,79,81,88,91,62,68,88,creator,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Portugal,K,UEFA,5,Cristiano Ronaldo,ST,41,True,78,89,76,84,34,78,86,poacher,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Uzbekistan,K,AFC,50,Uzbekistan Centre Back 1,CB,28,True,67,43,65,63,79,80,71,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Centre Back 2,CB,30,True,65,41,68,64,78,79,70,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Defensive Midfielder,CDM,28,True,69,61,75,71,77,77,71,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Central Midfielder 1,CM,26,True,71,68,78,75,72,72,72,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Central Midfielder 2,CM,29,True,70,66,79,74,71,71,71,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Goalkeeper,GK,29,True,47,35,63,53,79,76,71,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Left Back,LB,27,True,76,57,71,72,73,72,70,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Left Winger,LW,25,True,79,76,74,79,45,66,72,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Right Back,RB,27,True,77,58,71,72,73,72,70,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Right Winger,RW,25,True,79,75,74,78,45,66,71,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uzbekistan,K,AFC,50,Uzbekistan Striker,ST,27,True,75,81,68,74,42,76,72,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Centre Back 1,CB,28,True,80,56,78,76,92,93,84,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Centre Back 2,CB,30,True,78,54,81,77,91,92,83,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Defensive Midfielder,CDM,28,True,82,74,88,84,90,90,84,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Central Midfielder 1,CM,26,True,84,81,91,88,85,85,85,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Central Midfielder 2,CM,29,True,83,79,92,87,84,84,84,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Goalkeeper,GK,29,True,60,36,76,66,92,89,84,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Left Back,LB,27,True,89,70,84,85,86,85,83,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Left Winger,LW,25,True,92,89,87,92,58,79,85,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Right Back,RB,27,True,90,71,84,85,86,85,83,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Right Winger,RW,25,True,92,88,87,91,58,79,84,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Croatia,L,UEFA,11,Croatia Striker,ST,27,True,88,94,81,87,55,89,85,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
England,L,UEFA,4,Cole Palmer,CAM,24,True,78,86,85,88,49,68,87,creator,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Jude Bellingham,CAM,22,True,82,86,86,89,79,84,90,box_to_box,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,John Stones,CB,32,True,71,55,82,80,85,80,86,ball_playing_cb,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Marc Guehi,CB,25,True,78,38,73,74,84,82,84,stopper,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Declan Rice,CDM,27,True,77,76,85,82,86,88,88,ball_winner,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Jordan Pickford,GK,32,True,55,24,78,65,84,83,84,traditional_gk,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Luke Shaw,LB,30,True,77,66,83,81,81,80,84,full_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Phil Foden,LW,26,True,84,85,86,91,58,68,89,creator,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Kyle Walker,RB,36,True,88,60,78,78,82,82,84,full_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Bukayo Saka,RW,24,True,86,84,84,89,61,72,88,dribbler,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
England,L,UEFA,4,Harry Kane,ST,32,True,69,91,85,83,50,84,90,complete_fwd,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Ghana,L,CAF,73,Ghana Centre Back 1,CB,28,True,72,48,70,68,84,85,76,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Centre Back 2,CB,30,True,70,46,73,69,83,84,75,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Defensive Midfielder,CDM,28,True,74,66,80,76,82,82,76,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Central Midfielder 1,CM,26,True,76,73,83,80,77,77,77,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Central Midfielder 2,CM,29,True,75,71,84,79,76,76,76,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Goalkeeper,GK,29,True,52,35,68,58,84,81,76,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Left Back,LB,27,True,81,62,76,77,78,77,75,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Left Winger,LW,25,True,84,81,79,84,50,71,77,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Right Back,RB,27,True,82,63,76,77,78,77,75,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Right Winger,RW,25,True,84,80,79,83,50,71,76,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Ghana,L,CAF,73,Ghana Striker,ST,27,True,80,86,73,79,47,81,77,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Centre Back 1,CB,28,True,68,44,66,64,80,81,72,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Centre Back 2,CB,30,True,66,42,69,65,79,80,71,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Defensive Midfielder,CDM,28,True,70,62,76,72,78,78,72,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Central Midfielder 1,CM,26,True,72,69,79,76,73,73,73,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Central Midfielder 2,CM,29,True,71,67,80,75,72,72,72,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Goalkeeper,GK,29,True,48,35,64,54,80,77,72,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Left Back,LB,27,True,77,58,72,73,74,73,71,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Left Winger,LW,25,True,80,77,75,80,46,67,73,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Right Back,RB,27,True,78,59,72,73,74,73,71,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Right Winger,RW,25,True,80,76,75,79,46,67,72,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Panama,L,CONCACAF,34,Panama Striker,ST,27,True,76,82,69,75,43,77,73,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
